,3d%,3d%_allowed,TOP,date,first_downs,first_downs_allowed,margin,opp,pass_yards,pass_yards_allowed,penalty_yards,plays,points,points_allowed,result,rush_yards,rush_yards_allowed,sacked,sacks,takeaways,team,total_points,total_yards,total_yards_allowed,turnovers
466,0.3333333333333333,0.21428571428571427,32.96666666666667,12/24/2017,21,13,7,NY JetsNYJ,290,98,80,70,14,7,Win,89,197,0,3,3,LA ChargersLAC,21,379,295,0
467,0.21428571428571427,0.3333333333333333,27.033333333333335,12/24/2017,13,21,-7,LA ChargersLAC,98,290,34,61,7,14,Loss,197,89,3,0,0,NY JetsNYJ,21,295,379,3
468,0.42857142857142855,0.25,30.066666666666666,12/24/2017,20,19,4,TennesseeTen,286,269,44,66,27,23,Win,116,97,1,1,1,LA RamsLA,50,402,366,1
469,0.25,0.42857142857142855,29.933333333333334,12/24/2017,19,20,-4,LA RamsLA,269,286,54,66,23,27,Loss,97,116,1,1,1,TennesseeTen,50,366,402,1
470,0.38461538461538464,0.6666666666666666,30.816666666666666,12/24/2017,32,26,-11,San FranciscoSF,380,238,99,79,33,44,Loss,92,131,1,1,1,JacksonvilleJax,77,472,369,3
471,0.6666666666666666,0.38461538461538464,29.183333333333334,12/24/2017,26,32,11,JacksonvilleJax,238,380,68,66,44,33,Win,131,92,1,1,3,San FranciscoSF,77,369,472,1
472,0.07142857142857142,0.35714285714285715,26.783333333333335,12/24/2017,12,19,-23,ArizonaAri,250,215,101,67,0,23,Loss,43,74,2,2,2,NY GiantsNYG,23,293,289,3
473,0.35714285714285715,0.07142857142857142,33.21666666666667,12/24/2017,19,12,23,NY GiantsNYG,215,250,45,64,23,0,Win,74,43,2,2,3,ArizonaAri,23,289,293,2
474,0.36363636363636365,0.46153846153846156,27.166666666666668,12/24/2017,15,21,9,DallasDal,60,154,142,54,21,12,Win,76,128,3,4,3,SeattleSea,33,136,282,0
475,0.46153846153846156,0.36363636363636365,32.833333333333336,12/24/2017,21,15,-9,SeattleSea,154,60,75,68,12,21,Loss,128,76,4,3,0,DallasDal,33,282,136,3
476,0.5833333333333334,0.25,30.933333333333334,12/25/2017,20,13,28,HoustonHou,226,51,24,58,34,6,Win,104,176,0,7,2,PittsburghPit,40,330,227,0
477,0.25,0.5833333333333334,29.066666666666666,12/25/2017,13,20,-28,PittsburghPit,51,226,80,52,6,34,Loss,176,104,7,0,0,HoustonHou,40,227,330,2
478,0.23076923076923078,0.07142857142857142,34.35,12/25/2017,13,12,-9,PhiladelphiaPhi,137,138,50,63,10,19,Loss,137,78,1,2,2,OaklandOak,29,274,216,5
479,0.07142857142857142,0.23076923076923078,25.65,12/25/2017,12,13,9,OaklandOak,138,137,60,61,19,10,Win,78,137,2,1,5,PhiladelphiaPhi,29,216,274,2
480,0.08333333333333333,0.38461538461538464,24.083333333333332,12/31/2017,12,21,-13,MinnesotaMin,171,180,116,53,10,23,Loss,30,147,1,2,0,ChicagoChi,33,201,327,0
481,0.38461538461538464,0.08333333333333333,35.916666666666664,12/31/2017,21,12,13,ChicagoChi,180,171,103,67,23,10,Win,147,30,2,1,0,MinnesotaMin,33,327,201,0
482,0.4666666666666667,0.3,30.916666666666668,12/31/2017,17,20,-4,PittsburghPit,272,224,77,63,24,28,Loss,102,124,6,3,2,ClevelandCle,52,374,348,2
483,0.3,0.4666666666666667,29.083333333333332,12/31/2017,20,17,4,ClevelandCle,224,272,15,58,28,24,Win,124,102,3,6,2,PittsburghPit,52,348,374,2
484,0.3333333333333333,0.18181818181818182,30.083333333333332,12/31/2017,16,12,6,PhiladelphiaPhi,172,149,64,63,6,0,Win,129,70,1,3,2,DallasDal,6,301,219,1
485,0.18181818181818182,0.3333333333333333,29.916666666666668,12/31/2017,12,16,-6,DallasDal,149,172,49,55,0,6,Loss,70,129,3,1,1,PhiladelphiaPhi,6,219,301,2
486,0.2857142857142857,0.3333333333333333,31.783333333333335,12/31/2017,17,18,-24,DetroitDet,153,305,68,63,11,35,Loss,103,51,4,2,0,Green BayGB,46,256,356,4
487,0.3333333333333333,0.2857142857142857,28.216666666666665,12/31/2017,18,17,24,Green BayGB,305,153,62,54,35,11,Win,51,103,2,4,4,DetroitDet,46,356,256,0
488,0.45454545454545453,0.46153846153846156,28.783333333333335,12/31/2017,15,20,-9,IndianapolisInd,124,104,34,53,13,22,Loss,85,146,2,1,0,HoustonHou,35,209,250,1
489,0.46153846153846156,0.45454545454545453,31.216666666666665,12/31/2017,20,15,9,HoustonHou,104,124,20,62,22,13,Win,146,85,1,2,1,IndianapolisInd,35,250,209,0
490,0.0,0.26666666666666666,25.183333333333334,12/31/2017,14,28,-20,New EnglandNE,207,183,84,59,6,26,Loss,40,147,4,2,0,NY JetsNYJ,32,247,330,0
491,0.26666666666666666,0.0,34.81666666666667,12/31/2017,28,14,20,NY JetsNYJ,183,207,49,80,26,6,Win,147,40,2,4,0,New EnglandNE,32,330,247,0
492,0.07692307692307693,0.25,28.116666666666667,12/31/2017,10,17,-8,NY GiantsNYG,136,121,35,56,10,18,Loss,61,260,3,2,1,WashingtonWas,28,197,381,3
493,0.25,0.07692307692307693,31.883333333333333,12/31/2017,17,10,8,WashingtonWas,121,136,25,74,18,10,Win,260,61,2,3,3,NY GiantsNYG,28,381,197,1
494,0.2857142857142857,0.08333333333333333,32.266666666666666,12/31/2017,19,13,2,SeattleSea,143,195,25,68,26,24,Win,116,101,1,3,0,ArizonaAri,50,259,296,1
495,0.08333333333333333,0.2857142857142857,27.733333333333334,12/31/2017,13,19,-2,ArizonaAri,195,143,100,54,24,26,Loss,101,116,3,1,1,SeattleSea,50,296,259,0
496,0.3333333333333333,0.375,25.3,12/31/2017,15,20,-12,AtlantaAtl,161,311,35,60,10,22,Loss,87,60,2,1,0,CarolinaCar,32,248,371,3
497,0.375,0.3333333333333333,34.7,12/31/2017,20,15,12,CarolinaCar,311,161,60,72,22,10,Win,60,87,1,2,3,AtlantaAtl,32,371,248,0
498,0.3333333333333333,0.29411764705882354,28.65,12/31/2017,22,19,4,BaltimoreBal,213,194,60,75,31,27,Win,146,118,1,1,1,CincinnatiCin,58,359,312,1
499,0.29411764705882354,0.3333333333333333,31.35,12/31/2017,19,22,-4,CincinnatiCin,194,213,47,74,27,31,Loss,118,146,1,1,1,BaltimoreBal,58,312,359,1
500,0.4166666666666667,0.38461538461538464,31.066666666666666,12/31/2017,23,21,6,MiamiMia,186,263,45,63,22,16,Win,126,93,4,1,1,BuffaloBuf,38,312,356,0
501,0.38461538461538464,0.4166666666666667,28.933333333333334,12/31/2017,21,23,-6,BuffaloBuf,263,186,145,67,16,22,Loss,93,126,1,4,0,MiamiMia,38,356,312,1
502,0.36363636363636365,0.4166666666666667,29.05,12/31/2017,23,22,3,DenverDen,269,226,40,65,27,24,Win,110,110,2,5,3,Kansas CityKC,51,379,336,2
503,0.4166666666666667,0.36363636363636365,30.95,12/31/2017,22,23,-3,Kansas CityKC,226,269,30,65,24,27,Loss,110,110,5,2,2,DenverDen,51,336,379,3
504,0.375,0.1875,26.55,12/31/2017,13,11,-5,TennesseeTen,146,116,41,60,10,15,Loss,83,116,2,3,1,JacksonvilleJax,25,229,232,4
505,0.1875,0.375,33.45,12/31/2017,11,13,5,JacksonvilleJax,116,146,15,63,15,10,Win,116,83,3,2,4,TennesseeTen,25,232,229,1
506,0.36363636363636365,0.5384615384615384,26.666666666666668,12/31/2017,14,26,-20,LA ChargersLAC,231,380,85,53,10,30,Loss,105,115,2,1,0,OaklandOak,40,336,495,2
507,0.5384615384615384,0.36363636363636365,33.333333333333336,12/31/2017,26,14,20,OaklandOak,380,231,65,68,30,10,Win,115,105,1,2,2,LA ChargersLAC,40,495,336,0
508,0.5,0.3333333333333333,29.15,12/31/2017,25,15,21,LA RamsLA,292,149,23,63,34,13,Win,169,102,0,3,2,San FranciscoSF,47,461,251,3
509,0.3333333333333333,0.5,30.85,12/31/2017,15,25,-21,San FranciscoSF,149,292,46,63,13,34,Loss,102,169,3,0,3,LA RamsLA,47,251,461,2
510,0.5,0.7222222222222222,28.45,12/31/2017,18,28,-7,Tampa BayTB,231,345,38,58,24,31,Loss,92,110,2,2,3,New OrleansNO,55,323,455,1
511,0.7222222222222222,0.5,31.55,12/31/2017,28,18,7,New OrleansNO,345,231,15,81,31,24,Win,110,92,2,2,1,Tampa BayTB,55,455,323,3
512,0.6153846153846154,0.36363636363636365,32.46666666666667,01/06/2018,23,19,1,Kansas CityKC,195,256,50,64,22,21,Win,202,69,2,4,0,TennesseeTen,43,397,325,2
513,0.36363636363636365,0.6153846153846154,27.533333333333335,01/06/2018,19,23,-1,TennesseeTen,256,195,68,53,21,22,Loss,69,202,4,2,2,Kansas CityKC,43,325,397,0
514,0.3333333333333333,0.35714285714285715,37.583333333333336,01/06/2018,20,19,13,LA RamsLA,198,246,51,72,26,13,Win,124,115,3,3,2,AtlantaAtl,39,322,361,0
515,0.35714285714285715,0.3333333333333333,22.416666666666668,01/06/2018,19,20,-13,AtlantaAtl,246,198,45,64,13,26,Loss,115,124,3,3,0,LA RamsLA,39,361,322,2
516,0.3888888888888889,0.16666666666666666,32.61666666666667,01/07/2018,20,15,-7,JacksonvilleJax,133,75,52,74,3,10,Loss,130,155,2,2,0,BuffaloBuf,13,263,230,2
517,0.16666666666666666,0.3888888888888889,27.383333333333333,01/07/2018,15,20,7,BuffaloBuf,75,133,34,59,10,3,Win,155,130,2,2,2,JacksonvilleJax,13,230,263,0
518,0.47058823529411764,0.25,33.81666666666667,01/07/2018,24,21,-5,New OrleansNO,306,369,18,71,26,31,Loss,107,41,4,1,1,CarolinaCar,57,413,410,0
519,0.25,0.47058823529411764,26.183333333333334,01/07/2018,21,24,5,CarolinaCar,369,306,96,56,31,26,Win,41,107,1,4,0,New OrleansNO,57,410,413,1
520,0.3076923076923077,0.46153846153846156,27.9,01/13/2018,19,22,-5,PhiladelphiaPhi,195,238,73,59,10,15,Loss,86,96,3,1,2,AtlantaAtl,25,281,334,0
521,0.46153846153846156,0.3076923076923077,32.1,01/13/2018,22,19,5,AtlantaAtl,238,195,24,63,15,10,Win,96,86,1,3,0,PhiladelphiaPhi,25,334,281,2
522,0.3333333333333333,0.6470588235294118,27.066666666666666,01/13/2018,15,31,-21,New EnglandNE,202,337,62,61,14,35,Loss,65,101,8,0,0,TennesseeTen,49,267,438,0
523,0.6470588235294118,0.3333333333333333,32.93333333333333,01/13/2018,31,15,21,TennesseeTen,337,202,37,80,35,14,Win,101,65,0,8,0,New EnglandNE,49,438,267,0
524,0.5714285714285714,0.4375,28.833333333333332,01/14/2018,22,28,3,PittsburghPit,214,462,40,61,45,42,Win,164,83,0,2,2,JacksonvilleJax,87,378,545,0
525,0.4375,0.5714285714285714,31.166666666666668,01/14/2018,28,22,-3,JacksonvilleJax,462,214,25,78,42,45,Loss,83,164,2,0,0,PittsburghPit,87,545,378,2
526,0.2222222222222222,0.5882352941176471,26.716666666666665,01/14/2018,23,24,-5,MinnesotaMin,278,308,97,67,24,29,Loss,80,95,2,2,1,New OrleansNO,53,358,403,2
527,0.5882352941176471,0.2222222222222222,33.28333333333333,01/14/2018,24,23,5,New OrleansNO,308,278,30,71,29,24,Win,95,80,2,2,2,MinnesotaMin,53,403,358,1
528,0.4,0.25,35.13333333333333,01/21/2018,22,22,-4,New EnglandNE,273,298,98,71,20,24,Loss,101,46,3,3,1,JacksonvilleJax,44,374,344,0
529,0.25,0.4,24.866666666666667,01/21/2018,22,22,4,JacksonvilleJax,298,273,10,61,24,20,Win,46,101,3,3,0,New EnglandNE,44,344,374,1
530,0.46153846153846156,0.7142857142857143,25.933333333333334,01/21/2018,22,27,-31,PhiladelphiaPhi,263,346,19,67,7,38,Loss,70,110,1,1,0,MinnesotaMin,45,333,456,3
531,0.7142857142857143,0.46153846153846156,34.06666666666667,01/21/2018,27,22,31,MinnesotaMin,346,263,55,64,38,7,Win,110,70,1,1,3,PhiladelphiaPhi,45,456,333,0
532,0.625,0.5,34.06666666666667,02/04/2018,25,29,8,New EnglandNE,374,500,35,71,41,33,Win,164,113,0,1,1,PhiladelphiaPhi,74,538,613,1
533,0.5,0.625,25.933333333333334,02/04/2018,29,25,-8,PhiladelphiaPhi,500,374,5,72,33,41,Loss,113,164,1,0,1,New EnglandNE,74,613,538,1
